image_path,label
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\218.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\219.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\220.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\221.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\222.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\223.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\224.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\225.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\226.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\227.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\228.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\229.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\230.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\231.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\232.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\233.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\234.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\235.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\236.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\237.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\238.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\239.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\240.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\241.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\242.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\243.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\244.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\245.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\246.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\247.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\248.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\249.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\250.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\251.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\252.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\253.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\254.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\255.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\256.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\257.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\258.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\259.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\260.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\261.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\262.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\263.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\264.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\265.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\266.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\267.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\268.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\269.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\270.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\271.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\272.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\274.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\275.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\276.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\277.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\278.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\279.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\280.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\281.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\282.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\283.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\284.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\285.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\286.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\287.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\288.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\289.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\290.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\291.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\292.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\293.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\294.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\295.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\296.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\297.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\298.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\299.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\300.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\301.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\302.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\303.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\304.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\305.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\306.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\307.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\308.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\309.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\310.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\311.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\312.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\313.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\314.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\315.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\316.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\318.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\319.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\320.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\321.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\322.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\323.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\324.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\325.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\326.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\327.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\329.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\330.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\331.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\332.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\333.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\334.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\335.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\336.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\337.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\338.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\339.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\340.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\341.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\342.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\343.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\344.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\345.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\346.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\347.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\348.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\349.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\350.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\351.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\352.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\353.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\354.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\355.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\356.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\357.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\358.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\359.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\360.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\361.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\362.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\363.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\364.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\365.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\366.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\367.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\368.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\369.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\370.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\371.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\372.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\373.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\374.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\375.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\376.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\377.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\378.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\379.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\380.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\381.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\382.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\383.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\384.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\385.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\386.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\387.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\388.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\389.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\390.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\391.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\392.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\393.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\394.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\395.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\396.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\397.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\398.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\399.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\400.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\401.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\402.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\403.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\404.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\405.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\406.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\408.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\409.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\410.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\411.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\412.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\413.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\414.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\415.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\416.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\417.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\418.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\419.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\420.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\421.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\422.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\423.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\424.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\425.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\426.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\427.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\428.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\429.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\430.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\431.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\432.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\433.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\434.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\435.jpeg,1
C:\Users\admin\Documents\MehtA+ Projects\Smile-Savior\New-Data\OC_Dataset_kaggle_new\CANCER\436.jpeg,1
